timestamp,collection_timestamp,raw_timestamp,session_id,attack_id,waveform_kind,waveform_frequency_hz,waveform_amplitude_frac,waveform_duty_cycle,gpu_id,sample_hz,power_w,util_gpu_pct,mem_copy_util_pct,sm_clock_mhz,temp_c,fb_used_mb,requested_interval_ms,actual_interval_ms,value_changed,pid,process_name,id_user,job_type,gres_req,label
0.0,2026-01-01 00:00:00+00:00,,syn-normal-baseline-100,normal-control,normal,0.05,0.0,0.5,0,10.0,121.8121010742457,46.15185643259315,19.728001000409282,1370.6127767210787,40.61039052995997,1761.7860617741226,100.0,100.0,True,,synthetic_normal_baseline,sim_user,normal_baseline,gpu:1,normal_baseline
0.1,2026-01-01 00:00:00.100000+00:00,,syn-normal-baseline-100,normal-control,normal,0.05,0.0,0.5,0,10.0,123.32003233124065,62.01467614164547,27.472552166895074,1774.5808681247906,44.92128223499301,2350.106858337495,100.0,100.0,True,,synthetic_normal_baseline,sim_user,normal_baseline,gpu:1,normal_baseline
0.2,2026-01-01 00:00:00.200000+00:00,,syn-normal-baseline-100,normal-control,normal,0.05,0.0,0.5,0,10.0,124.62217672684528,74.19531447763995,44.62032344964857,2138.270450780435,48.57071228061551,3563.7556471190037,100.0,100.0,True,,synthetic_normal_baseline,sim_user,normal_baseline,gpu:1,normal_baseline
0.3,2026-01-01 00:00:00.300000+00:00,,syn-normal-baseline-100,normal-control,normal,0.05,0.0,0.5,0,10.0,123.69394526554649,65.7387630614373,41.31336454002221,1818.4303732251867,46.315586986694655,3227.6584024676035,100.0,100.0,True,,synthetic_normal_baseline,sim_user,normal_baseline,gpu:1,normal_baseline
0.4,2026-01-01 00:00:00.400000+00:00,,syn-normal-baseline-100,normal-control,normal,0.05,0.0,0.5,0,10.0,123.36277029113461,59.8799457095871,27.98238685366883,1762.1164789700872,44.457649320597,2480.010169807917,100.0,100.0,True,,synthetic_normal_baseline,sim_user,normal_baseline,gpu:1,normal_baseline
0.5,2026-01-01 00:00:00.500000+00:00,,syn-normal-baseline-100,normal-control,normal,0.05,0.0,0.5,0,10.0,125.17318184026072,79.51426764576573,44.704127953367255,2166.196417261472,49.84009212741249,3650.848767057387,100.0,100.0,True,,synthetic_normal_baseline,sim_user,normal_baseline,gpu:1,normal_baseline
0.6,2026-01-01 00:00:00.600000+00:00,,syn-normal-baseline-100,normal-control,normal,0.05,0.0,0.5,0,10.0,123.56718948566001,64.96362738521731,41.43217590343742,1844.1975391340898,45.70380140241921,3434.6672268419243,100.0,100.0,True,,synthetic_normal_baseline,sim_user,normal_baseline,gpu:1,normal_baseline
0.7,2026-01-01 00:00:00.700000+00:00,,syn-normal-baseline-100,normal-control,normal,0.05,0.0,0.5,0,10.0,123.31660202484447,62.81561081218042,35.69490550837537,1818.1256476529963,44.62743128132889,2911.272348777243,100.0,100.0,True,,synthetic_normal_baseline,sim_user,normal_baseline,gpu:1,normal_baseline
0.8,2026-01-01 00:00:00.800000+00:00,,syn-normal-baseline-100,normal-control,normal,0.05,0.0,0.5,0,10.0,122.3872079107868,54.902999726410464,36.446771371112504,1537.8307170953933,42.490039835397404,2942.962185196849,100.0,100.0,True,,synthetic_normal_baseline,sim_user,normal_baseline,gpu:1,normal_baseline
0.9,2026-01-01 00:00:00.900000+00:00,,syn-normal-baseline-100,normal-control,normal,0.05,0.0,0.5,0,10.0,121.87728496901764,51.236231698616635,28.521776600025575,1510.038681452288,41.48881134234305,2439.6810084845965,100.0,100.0,True,,synthetic_normal_baseline,sim_user,normal_baseline,gpu:1,normal_baseline
1.0,2026-01-01 00:00:01+00:00,,syn-normal-baseline-100,normal-control,normal,0.05,0.0,0.5,0,10.0,121.45755564076781,49.90380979039285,28.371090127062413,1400.134071059328,41.34065326316686,2368.1759231264805,100.0,100.0,True,,synthetic_normal_baseline,sim_user,normal_baseline,gpu:1,normal_baseline
1.1,2026-01-01 00:00:01.100000+00:00,,syn-normal-baseline-100,normal-control,normal,0.05,0.0,0.5,0,10.0,118.6748397661733,20.263522231964625,9.638719197697382,738.2062731269402,33.09526144660226,1131.0195810951293,100.0,100.0,True,,synthetic_normal_baseline,sim_user,normal_baseline,gpu:1,normal_baseline
1.2,2026-01-01 00:00:01.200000+00:00,,syn-normal-baseline-100,normal-control,normal,0.05,0.0,0.5,0,10.0,118.42084966261093,19.396615952955845,2.0629396180445774,700.2804726977373,32.907788419123435,626.458016897689,100.0,100.0,True,,synthetic_normal_baseline,sim_user,normal_baseline,gpu:1,normal_baseline
1.3,2026-01-01 00:00:01.300000+00:00,,syn-normal-baseline-100,normal-control,normal,0.05,0.0,0.5,0,10.0,117.45239481882123,14.481951295070445,5.7991836939776995,636.0570423387945,31.704574709223326,835.5864475794701,100.0,100.0,True,,synthetic_normal_baseline,sim_user,normal_baseline,gpu:1,normal_baseline
1.4,2026-01-01 00:00:01.400000+00:00,,syn-normal-baseline-100,normal-control,normal,0.05,0.0,0.5,0,10.0,116.12884135819858,0.0,0.0,220.9639248652772,27.775513998451682,295.75839570264316,100.0,100.0,True,,synthetic_normal_baseline,sim_user,normal_baseline,gpu:1,normal_baseline
1.5,2026-01-01 00:00:01.500000+00:00,,syn-normal-baseline-100,normal-control,normal,0.05,0.0,0.5,0,10.0,116.5615965457585,3.9637657196177845,6.379976622239399,327.53702330643654,28.908617146346455,820.567952014408,100.0,100.0,True,,synthetic_normal_baseline,sim_user,normal_baseline,gpu:1,normal_baseline
1.6,2026-01-01 00:00:01.600000+00:00,,syn-normal-baseline-100,normal-control,normal,0.05,0.0,0.5,0,10.0,117.35461741973943,8.754360866104015,0.0,420.73403521652847,30.4008631616687,551.7905944335215,100.0,100.0,True,,synthetic_normal_baseline,sim_user,normal_baseline,gpu:1,normal_baseline
1.7,2026-01-01 00:00:01.700000+00:00,,syn-normal-baseline-100,normal-control,normal,0.05,0.0,0.5,0,10.0,117.41191486603059,10.585710716199525,5.253629974335184,514.8010738574118,31.081317677512402,742.2386563421993,100.0,100.0,True,,synthetic_normal_baseline,sim_user,normal_baseline,gpu:1,normal_baseline
1.8,2026-01-01 00:00:01.800000+00:00,,syn-normal-baseline-100,normal-control,normal,0.05,0.0,0.5,0,10.0,118.56758573106272,21.513630267454865,12.00163248527626,727.1541018447383,34.079503291813914,1353.1475512860618,100.0,100.0,True,,synthetic_normal_baseline,sim_user,normal_baseline,gpu:1,normal_baseline
1.9,2026-01-01 00:00:01.900000+00:00,,syn-normal-baseline-100,normal-control,normal,0.05,0.0,0.5,0,10.0,117.98025077320109,11.650840305535622,8.730176893009746,467.695826804607,31.335897460412326,1063.958455946472,100.0,100.0,True,,synthetic_normal_baseline,sim_user,normal_baseline,gpu:1,normal_baseline
2.0,2026-01-01 00:00:02+00:00,,syn-normal-baseline-100,normal-control,normal,0.05,0.0,0.5,0,10.0,119.44859139783757,26.155815953590203,14.665801557842652,862.5683088578318,35.494474429581174,1484.6652892768325,100.0,100.0,True,,synthetic_normal_baseline,sim_user,normal_baseline,gpu:1,normal_baseline
2.1,2026-01-01 00:00:02.100000+00:00,,syn-normal-baseline-100,normal-control,normal,0.05,0.0,0.5,0,10.0,120.13680371660658,31.24845628594931,25.527574981772055,1012.1439768760503,36.766786168629785,2219.1802163175876,100.0,100.0,True,,synthetic_normal_baseline,sim_user,normal_baseline,gpu:1,normal_baseline
