timestamp,collection_timestamp,raw_timestamp,session_id,attack_id,waveform_kind,waveform_frequency_hz,waveform_amplitude_frac,waveform_duty_cycle,gpu_id,sample_hz,power_w,util_gpu_pct,mem_copy_util_pct,sm_clock_mhz,temp_c,fb_used_mb,requested_interval_ms,actual_interval_ms,value_changed,pid,process_name,id_user,job_type,gres_req,label
0.0,2026-01-01 00:00:00+00:00,,syn-normal-dataloader-104,syn-normal-dataloader-104,,,,,0,10.0,176.47175000837845,90.2939462585388,55.80503485247305,2470.9088617422926,53.83012385897041,4571.081494533578,100.0,100.0,True,,synthetic_normal_dataloader_stall,sim_user,normal_dataloader_stall,gpu:1,normal_dataloader_stall
0.1,2026-01-01 00:00:00.100000+00:00,,syn-normal-dataloader-104,syn-normal-dataloader-104,,,,,0,10.0,174.95768235019537,89.40424755617491,52.637202550737186,2476.3944561629874,53.3009808962018,4069.1044846107034,100.0,100.0,True,,synthetic_normal_dataloader_stall,sim_user,normal_dataloader_stall,gpu:1,normal_dataloader_stall
0.2,2026-01-01 00:00:00.200000+00:00,,syn-normal-dataloader-104,syn-normal-dataloader-104,,,,,0,10.0,179.82528673654355,89.88692160022357,45.23768418536674,2381.242682502559,53.49169053331904,3825.075894711406,100.0,100.0,True,,synthetic_normal_dataloader_stall,sim_user,normal_dataloader_stall,gpu:1,normal_dataloader_stall
0.3,2026-01-01 00:00:00.300000+00:00,,syn-normal-dataloader-104,syn-normal-dataloader-104,,,,,0,10.0,180.84111715731058,91.70655757595833,56.28881167838352,2492.059991459795,53.92355935657317,4529.090422160465,100.0,100.0,True,,synthetic_normal_dataloader_stall,sim_user,normal_dataloader_stall,gpu:1,normal_dataloader_stall
0.4,2026-01-01 00:00:00.400000+00:00,,syn-normal-dataloader-104,syn-normal-dataloader-104,,,,,0,10.0,179.99503786032534,91.23223066524808,57.445992230543,2520.0,53.688069827353694,4667.956644422307,100.0,100.0,True,,synthetic_normal_dataloader_stall,sim_user,normal_dataloader_stall,gpu:1,normal_dataloader_stall
0.5,2026-01-01 00:00:00.500000+00:00,,syn-normal-dataloader-104,syn-normal-dataloader-104,,,,,0,10.0,178.61916371821397,90.5409989380941,48.77707701243177,2472.8601435825026,53.545086601037355,3900.889244004092,100.0,100.0,True,,synthetic_normal_dataloader_stall,sim_user,normal_dataloader_stall,gpu:1,normal_dataloader_stall
0.6,2026-01-01 00:00:00.600000+00:00,,syn-normal-dataloader-104,syn-normal-dataloader-104,,,,,0,10.0,181.55490674973652,96.50928972353495,53.694465747271195,2520.0,55.39702131260031,4169.108773394555,100.0,100.0,True,,synthetic_normal_dataloader_stall,sim_user,normal_dataloader_stall,gpu:1,normal_dataloader_stall
0.7,2026-01-01 00:00:00.700000+00:00,,syn-normal-dataloader-104,syn-normal-dataloader-104,,,,,0,10.0,173.76813519049895,87.0201607390857,46.181345452466005,2342.93151674826,52.577353511896455,3754.0404499875413,100.0,100.0,True,,synthetic_normal_dataloader_stall,sim_user,normal_dataloader_stall,gpu:1,normal_dataloader_stall
0.8,2026-01-01 00:00:00.800000+00:00,,syn-normal-dataloader-104,syn-normal-dataloader-104,,,,,0,10.0,174.35495912610924,87.34751599926489,44.981561364253636,2358.6639913646313,52.636080370884,3613.100400931932,100.0,100.0,True,,synthetic_normal_dataloader_stall,sim_user,normal_dataloader_stall,gpu:1,normal_dataloader_stall
0.9,2026-01-01 00:00:00.900000+00:00,,syn-normal-dataloader-104,syn-normal-dataloader-104,,,,,0,10.0,177.87218545458143,89.07292070174377,49.53283702752231,2460.172034589614,52.63188411452993,3881.9721383262895,100.0,100.0,True,,synthetic_normal_dataloader_stall,sim_user,normal_dataloader_stall,gpu:1,normal_dataloader_stall
1.0,2026-01-01 00:00:01+00:00,,syn-normal-dataloader-104,syn-normal-dataloader-104,,,,,0,10.0,181.53066098737867,94.20165002281283,54.0282015141737,2520.0,54.04264306816124,4319.372884973948,100.0,100.0,True,,synthetic_normal_dataloader_stall,sim_user,normal_dataloader_stall,gpu:1,normal_dataloader_stall
1.1,2026-01-01 00:00:01.100000+00:00,,syn-normal-dataloader-104,syn-normal-dataloader-104,,,,,0,10.0,175.4990314946223,87.77487428794826,50.09823316310298,2449.685820210628,52.16500221365725,4053.9338052114667,100.0,100.0,True,,synthetic_normal_dataloader_stall,sim_user,normal_dataloader_stall,gpu:1,normal_dataloader_stall
1.2,2026-01-01 00:00:01.200000+00:00,,syn-normal-dataloader-104,syn-normal-dataloader-104,,,,,0,10.0,182.18241656339694,92.33449184019982,55.77517141165123,2520.0,53.46662347841984,4353.96792700083,100.0,100.0,True,,synthetic_normal_dataloader_stall,sim_user,normal_dataloader_stall,gpu:1,normal_dataloader_stall
1.3,2026-01-01 00:00:01.300000+00:00,,syn-normal-dataloader-104,syn-normal-dataloader-104,,,,,0,10.0,183.27953418170765,94.91401662386929,54.96824675318382,2520.0,54.42615593353715,4260.50088573262,100.0,100.0,True,,synthetic_normal_dataloader_stall,sim_user,normal_dataloader_stall,gpu:1,normal_dataloader_stall
1.4,2026-01-01 00:00:01.400000+00:00,,syn-normal-dataloader-104,syn-normal-dataloader-104,,,,,0,10.0,183.49032776428731,94.7990254479779,53.46482416086357,2520.0,54.68714707937295,4374.135374342696,100.0,100.0,True,,synthetic_normal_dataloader_stall,sim_user,normal_dataloader_stall,gpu:1,normal_dataloader_stall
1.5,2026-01-01 00:00:01.500000+00:00,,syn-normal-dataloader-104,syn-normal-dataloader-104,,,,,0,10.0,182.1990949645657,90.57165798864493,55.71693803214597,2484.799533397799,53.43734292658258,4501.497782856535,100.0,100.0,True,,synthetic_normal_dataloader_stall,sim_user,normal_dataloader_stall,gpu:1,normal_dataloader_stall
1.6,2026-01-01 00:00:01.600000+00:00,,syn-normal-dataloader-104,syn-normal-dataloader-104,,,,,0,10.0,190.27003664998014,100.0,51.85466183878334,2520.0,56.19095868960076,4103.074426001114,100.0,100.0,True,,synthetic_normal_dataloader_stall,sim_user,normal_dataloader_stall,gpu:1,normal_dataloader_stall
1.7,2026-01-01 00:00:01.700000+00:00,,syn-normal-dataloader-104,syn-normal-dataloader-104,,,,,0,10.0,183.78266589813666,94.002194088156,52.0904144493414,2473.2940676523494,54.571713525905494,3963.905001089155,100.0,100.0,True,,synthetic_normal_dataloader_stall,sim_user,normal_dataloader_stall,gpu:1,normal_dataloader_stall
1.8,2026-01-01 00:00:01.800000+00:00,,syn-normal-dataloader-104,syn-normal-dataloader-104,,,,,0,10.0,181.08387208808375,93.76988489503984,53.77272416163639,2520.0,54.85915999052171,4380.443693185409,100.0,100.0,True,,synthetic_normal_dataloader_stall,sim_user,normal_dataloader_stall,gpu:1,normal_dataloader_stall
1.9,2026-01-01 00:00:01.900000+00:00,,syn-normal-dataloader-104,syn-normal-dataloader-104,,,,,0,10.0,179.47081954231774,91.58642796071572,54.40398219305812,2520.0,54.35721552469075,4286.233213541012,100.0,100.0,True,,synthetic_normal_dataloader_stall,sim_user,normal_dataloader_stall,gpu:1,normal_dataloader_stall
2.0,2026-01-01 00:00:02+00:00,,syn-normal-dataloader-104,syn-normal-dataloader-104,,,,,0,10.0,182.65058642111578,96.2164490899208,48.971521615014794,2520.0,56.017121413546036,3933.7818760534587,100.0,100.0,True,,synthetic_normal_dataloader_stall,sim_user,normal_dataloader_stall,gpu:1,normal_dataloader_stall
2.1,2026-01-01 00:00:02.100000+00:00,,syn-normal-dataloader-104,syn-normal-dataloader-104,,,,,0,10.0,177.47714990177636,89.06292856343175,54.33028531544192,2400.142234145192,53.85218435565296,4263.01202438631,100.0,100.0,True,,synthetic_normal_dataloader_stall,sim_user,normal_dataloader_stall,gpu:1,normal_dataloader_stall
2.2,2026-01-01 00:00:02.200000+00:00,,syn-normal-dataloader-104,syn-normal-dataloader-104,,,,,0,10.0,181.25536352440173,90.72429789109964,44.99217627987025,2520.0,54.20521886397847,3738.9867404033134,100.0,100.0,True,,synthetic_normal_dataloader_stall,sim_user,normal_dataloader_stall,gpu:1,normal_dataloader_stall
2.3,2026-01-01 00:00:02.300000+00:00,,syn-normal-dataloader-104,syn-normal-dataloader-104,,,,,0,10.0,187.84137395352604,96.64826591219419,50.73631542738733,2520.0,55.81592236939838,4035.226182446925,100.0,100.0,True,,synthetic_normal_dataloader_stall,sim_user,normal_dataloader_stall,gpu:1,normal_dataloader_stall
2.4,2026-01-01 00:00:02.400000+00:00,,syn-normal-dataloader-104,syn-normal-dataloader-104,,,,,0,10.0,182.39030354463983,95.41443457107798,58.0512787068399,2520.0,55.313849678485695,4493.947545280949,100.0,100.0,True,,synthetic_normal_dataloader_stall,sim_user,normal_dataloader_stall,gpu:1,normal_dataloader_stall
2.5,2026-01-01 00:00:02.500000+00:00,,syn-normal-dataloader-104,syn-normal-dataloader-104,,,,,0,10.0,182.40637836344584,92.62460762341247,43.35106531189072,2497.045272867861,54.40681242432402,3444.579404517605,100.0,100.0,True,,synthetic_normal_dataloader_stall,sim_user,normal_dataloader_stall,gpu:1,normal_dataloader_stall
2.6,2026-01-01 00:00:02.600000+00:00,,syn-normal-dataloader-104,syn-normal-dataloader-104,,,,,0,10.0,185.90632782051077,96.51356861498964,52.343908418041764,2520.0,55.100739354637064,4078.1159430060425,100.0,100.0,True,,synthetic_normal_dataloader_stall,sim_user,normal_dataloader_stall,gpu:1,normal_dataloader_stall
2.7,2026-01-01 00:00:02.700000+00:00,,syn-normal-dataloader-104,syn-normal-dataloader-104,,,,,0,10.0,181.75401639450445,95.40672851121815,59.01226828222873,2520.0,54.56194668864176,4591.334521841536,100.0,100.0,True,,synthetic_normal_dataloader_stall,sim_user,normal_dataloader_stall,gpu:1,normal_dataloader_stall
2.8,2026-01-01 00:00:02.800000+00:00,,syn-normal-dataloader-104,syn-normal-dataloader-104,,,,,0,10.0,176.92829401536602,86.6290808095362,51.65705650142478,2389.0204893648215,51.91734434151428,4187.231809982911,100.0,100.0,True,,synthetic_normal_dataloader_stall,sim_user,normal_dataloader_stall,gpu:1,normal_dataloader_stall
2.9,2026-01-01 00:00:02.900000+00:00,,syn-normal-dataloader-104,syn-normal-dataloader-104,,,,,0,10.0,179.7844533157945,93.90049319832339,52.642110691622364,2513.216150690908,53.72889653815208,4071.2563149303505,100.0,100.0,True,,synthetic_normal_dataloader_stall,sim_user,normal_dataloader_stall,gpu:1,normal_dataloader_stall
3.0,2026-01-01 00:00:03+00:00,,syn-normal-dataloader-104,syn-normal-dataloader-104,,,,,0,10.0,178.13710754949668,92.45999794909761,50.71593263037723,2509.7845538765723,53.706068373843266,4022.2912757831987,100.0,100.0,True,,synthetic_normal_dataloader_stall,sim_user,normal_dataloader_stall,gpu:1,normal_dataloader_stall
3.1,2026-01-01 00:00:03.100000+00:00,,syn-normal-dataloader-104,syn-normal-dataloader-104,,,,,0,10.0,172.85907121983334,86.11153658504443,49.74193665312978,2402.441551560463,51.92978914916175,3976.765082761873,100.0,100.0,True,,synthetic_normal_dataloader_stall,sim_user,normal_dataloader_stall,gpu:1,normal_dataloader_stall
3.2,2026-01-01 00:00:03.200000+00:00,,syn-normal-dataloader-104,syn-normal-dataloader-104,,,,,0,10.0,176.28045997067312,88.98705501266467,42.610018810033864,2405.1629695277297,52.547619558069066,3577.0058739769966,100.0,100.0,True,,synthetic_normal_dataloader_stall,sim_user,normal_dataloader_stall,gpu:1,normal_dataloader_stall
3.3,2026-01-01 00:00:03.300000+00:00,,syn-normal-dataloader-104,syn-normal-dataloader-104,,,,,0,10.0,180.63283130243144,90.70067616443441,56.44947159143278,2503.52777026231,53.300680439184454,4477.3483935180075,100.0,100.0,True,,synthetic_normal_dataloader_stall,sim_user,normal_dataloader_stall,gpu:1,normal_dataloader_stall
3.4,2026-01-01 00:00:03.400000+00:00,,syn-normal-dataloader-104,syn-normal-dataloader-104,,,,,0,10.0,176.79016357708977,91.05033254571804,48.68555824635713,2481.726946282238,53.444927934240575,3905.370451754372,100.0,100.0,True,,synthetic_normal_dataloader_stall,sim_user,normal_dataloader_stall,gpu:1,normal_dataloader_stall
3.5,2026-01-01 00:00:03.500000+00:00,,syn-normal-dataloader-104,syn-normal-dataloader-104,,,,,0,10.0,175.61623315944058,87.46636769042534,45.79685679595157,2351.2333188298785,52.50517314190316,3905.433938584337,100.0,100.0,True,,synthetic_normal_dataloader_stall,sim_user,normal_dataloader_stall,gpu:1,normal_dataloader_stall
3.6,2026-01-01 00:00:03.600000+00:00,,syn-normal-dataloader-104,syn-normal-dataloader-104,,,,,0,10.0,177.2695929454984,90.97301628188306,54.755082636331444,2503.1722397989315,53.62509726695129,4270.3434242015965,100.0,100.0,True,,synthetic_normal_dataloader_stall,sim_user,normal_dataloader_stall,gpu:1,normal_dataloader_stall
3.7,2026-01-01 00:00:03.700000+00:00,,syn-normal-dataloader-104,syn-normal-dataloader-104,,,,,0,10.0,173.8494788466305,90.46629221406594,53.05645570077697,2408.677556670372,53.482511899577915,4147.2857708568545,100.0,100.0,True,,synthetic_normal_dataloader_stall,sim_user,normal_dataloader_stall,gpu:1,normal_dataloader_stall
3.8,2026-01-01 00:00:03.800000+00:00,,syn-normal-dataloader-104,syn-normal-dataloader-104,,,,,0,10.0,171.0081629271899,82.50759673732038,47.11186291873271,2250.8226358062198,51.49507234531498,3609.746949237411,100.0,100.0,True,,synthetic_normal_dataloader_stall,sim_user,normal_dataloader_stall,gpu:1,normal_dataloader_stall
3.9,2026-01-01 00:00:03.900000+00:00,,syn-normal-dataloader-104,syn-normal-dataloader-104,,,,,0,10.0,175.89084529695702,89.74152978680691,51.58586974042754,2394.5806138427047,53.33203537829246,4238.64512174159,100.0,100.0,True,,synthetic_normal_dataloader_stall,sim_user,normal_dataloader_stall,gpu:1,normal_dataloader_stall
4.0,2026-01-01 00:00:04+00:00,,syn-normal-dataloader-104,syn-normal-dataloader-104,,,,,0,10.0,169.9294756543206,85.24134039886184,47.64780829664481,2370.4396509572643,51.9450357597915,3756.016383781855,100.0,100.0,True,,synthetic_normal_dataloader_stall,sim_user,normal_dataloader_stall,gpu:1,normal_dataloader_stall
4.1,2026-01-01 00:00:04.100000+00:00,,syn-normal-dataloader-104,syn-normal-dataloader-104,,,,,0,10.0,168.3292084693243,83.46200720368,40.60611795708473,2301.632664113464,51.455148782985674,3154.6858860896737,100.0,100.0,True,,synthetic_normal_dataloader_stall,sim_user,normal_dataloader_stall,gpu:1,normal_dataloader_stall
4.2,2026-01-01 00:00:04.200000+00:00,,syn-normal-dataloader-104,syn-normal-dataloader-104,,,,,0,10.0,169.72888404828595,86.16116119624176,40.02010464998806,2345.4239427443185,52.16763340787636,3058.085339317059,100.0,100.0,True,,synthetic_normal_dataloader_stall,sim_user,normal_dataloader_stall,gpu:1,normal_dataloader_stall
4.3,2026-01-01 00:00:04.300000+00:00,,syn-normal-dataloader-104,syn-normal-dataloader-104,,,,,0,10.0,166.11989723754394,82.90264105349013,49.81180807198082,2335.72559453647,51.01310842239191,4025.744446309002,100.0,100.0,True,,synthetic_normal_dataloader_stall,sim_user,normal_dataloader_stall,gpu:1,normal_dataloader_stall
4.4,2026-01-01 00:00:04.400000+00:00,,syn-normal-dataloader-104,syn-normal-dataloader-104,,,,,0,10.0,162.44164727466057,77.89828688388464,46.00568487187608,2120.7622464088054,49.736919813763656,3588.6883336740193,100.0,100.0,True,,synthetic_normal_dataloader_stall,sim_user,normal_dataloader_stall,gpu:1,normal_dataloader_stall
4.5,2026-01-01 00:00:04.500000+00:00,,syn-normal-dataloader-104,syn-normal-dataloader-104,,,,,0,10.0,174.50838745474175,86.8535728858006,48.151411440916604,2393.543577011582,52.10992677377803,3817.317500406286,100.0,100.0,True,,synthetic_normal_dataloader_stall,sim_user,normal_dataloader_stall,gpu:1,normal_dataloader_stall
4.6,2026-01-01 00:00:04.600000+00:00,,syn-normal-dataloader-104,syn-normal-dataloader-104,,,,,0,10.0,180.65959335788082,91.60951392151892,57.16614553798608,2490.289098835001,53.37864748722365,4458.645941311877,100.0,100.0,True,,synthetic_normal_dataloader_stall,sim_user,normal_dataloader_stall,gpu:1,normal_dataloader_stall
4.7,2026-01-01 00:00:04.700000+00:00,,syn-normal-dataloader-104,syn-normal-dataloader-104,,,,,0,10.0,184.62854248538048,92.4728169088706,49.168059281705034,2520.0,53.40387962514252,4034.3873578266152,100.0,100.0,True,,synthetic_normal_dataloader_stall,sim_user,normal_dataloader_stall,gpu:1,normal_dataloader_stall
4.8,2026-01-01 00:00:04.800000+00:00,,syn-normal-dataloader-104,syn-normal-dataloader-104,,,,,0,10.0,187.20509420725728,92.78722046465624,48.932827311805006,2520.0,53.274314890946535,3808.141088914082,100.0,100.0,True,,synthetic_normal_dataloader_stall,sim_user,normal_dataloader_stall,gpu:1,normal_dataloader_stall
4.9,2026-01-01 00:00:04.900000+00:00,,syn-normal-dataloader-104,syn-normal-dataloader-104,,,,,0,10.0,41.32474809842712,15.07844693688017,11.858870712254335,609.7285147449296,31.5860796569519,1444.7277519926995,100.0,100.0,True,,synthetic_normal_dataloader_stall,sim_user,normal_dataloader_stall,gpu:1,normal_dataloader_stall
5.0,2026-01-01 00:00:05+00:00,,syn-normal-dataloader-104,syn-normal-dataloader-104,,,,,0,10.0,51.240018569697924,18.831239176481173,7.267440385861157,637.5435952617893,32.76595270961847,913.1508094472788,100.0,100.0,True,,synthetic_normal_dataloader_stall,sim_user,normal_dataloader_stall,gpu:1,normal_dataloader_stall
5.1,2026-01-01 00:00:05.100000+00:00,,syn-normal-dataloader-104,syn-normal-dataloader-104,,,,,0,10.0,39.59295296789389,11.718744800612434,3.135091070908369,502.3378033668724,30.640407121012522,641.7765472835129,100.0,100.0,True,,synthetic_normal_dataloader_stall,sim_user,normal_dataloader_stall,gpu:1,normal_dataloader_stall
5.2,2026-01-01 00:00:05.200000+00:00,,syn-normal-dataloader-104,syn-normal-dataloader-104,,,,,0,10.0,39.20711750350018,9.105840249100504,5.141201537478012,424.9115782710094,30.180999091341686,712.2441836528842,100.0,100.0,True,,synthetic_normal_dataloader_stall,sim_user,normal_dataloader_stall,gpu:1,normal_dataloader_stall
5.3,2026-01-01 00:00:05.300000+00:00,,syn-normal-dataloader-104,syn-normal-dataloader-104,,,,,0,10.0,45.23273145082729,8.254587380418938,2.2032302911705877,382.303731912942,29.87488831969491,767.85896021702,100.0,100.0,True,,synthetic_normal_dataloader_stall,sim_user,normal_dataloader_stall,gpu:1,normal_dataloader_stall
5.4,2026-01-01 00:00:05.400000+00:00,,syn-normal-dataloader-104,syn-normal-dataloader-104,,,,,0,10.0,40.9106126558953,9.304098923165782,6.631447395359707,446.481534774385,30.07747049627371,964.8035018740705,100.0,100.0,True,,synthetic_normal_dataloader_stall,sim_user,normal_dataloader_stall,gpu:1,normal_dataloader_stall
5.5,2026-01-01 00:00:05.500000+00:00,,syn-normal-dataloader-104,syn-normal-dataloader-104,,,,,0,10.0,47.64983772833242,14.892474787553963,12.487508197380409,599.3567038595464,31.9204504060088,1430.269094262847,100.0,100.0,True,,synthetic_normal_dataloader_stall,sim_user,normal_dataloader_stall,gpu:1,normal_dataloader_stall
5.6,2026-01-01 00:00:05.600000+00:00,,syn-normal-dataloader-104,syn-normal-dataloader-104,,,,,0,10.0,52.51913236239503,15.758476145118221,6.4187513344675535,572.9647489031379,32.20393263196014,768.8548475737061,100.0,100.0,True,,synthetic_normal_dataloader_stall,sim_user,normal_dataloader_stall,gpu:1,normal_dataloader_stall
5.7,2026-01-01 00:00:05.700000+00:00,,syn-normal-dataloader-104,syn-normal-dataloader-104,,,,,0,10.0,41.06528154564193,8.782676818684612,6.084789171610533,451.5959277306758,30.202447229482676,1010.384007574438,100.0,100.0,True,,synthetic_normal_dataloader_stall,sim_user,normal_dataloader_stall,gpu:1,normal_dataloader_stall
5.8,2026-01-01 00:00:05.800000+00:00,,syn-normal-dataloader-104,syn-normal-dataloader-104,,,,,0,10.0,47.195054612334495,14.246075227076759,11.789592675293346,520.0998183691091,31.56868594524591,1140.6076266273049,100.0,100.0,True,,synthetic_normal_dataloader_stall,sim_user,normal_dataloader_stall,gpu:1,normal_dataloader_stall
5.9,2026-01-01 00:00:05.900000+00:00,,syn-normal-dataloader-104,syn-normal-dataloader-104,,,,,0,10.0,51.91993977570197,20.593994751243486,10.556059978875743,723.8059019183929,32.980322241413006,1057.1425007263242,100.0,100.0,True,,synthetic_normal_dataloader_stall,sim_user,normal_dataloader_stall,gpu:1,normal_dataloader_stall
6.0,2026-01-01 00:00:06+00:00,,syn-normal-dataloader-104,syn-normal-dataloader-104,,,,,0,10.0,43.651385014960695,12.127316047597592,8.181804315946335,523.3876134095727,30.703788039385838,995.9047743287912,100.0,100.0,True,,synthetic_normal_dataloader_stall,sim_user,normal_dataloader_stall,gpu:1,normal_dataloader_stall
6.1,2026-01-01 00:00:06.100000+00:00,,syn-normal-dataloader-104,syn-normal-dataloader-104,,,,,0,10.0,47.645615857093404,14.1156335816094,13.08307415018347,592.2305601834066,31.089539944014877,1432.8439777525973,100.0,100.0,True,,synthetic_normal_dataloader_stall,sim_user,normal_dataloader_stall,gpu:1,normal_dataloader_stall
6.2,2026-01-01 00:00:06.200000+00:00,,syn-normal-dataloader-104,syn-normal-dataloader-104,,,,,0,10.0,54.309082440522026,16.320274601405227,6.493797664006241,611.7229758613454,31.301134161250555,1048.3381993352323,100.0,100.0,True,,synthetic_normal_dataloader_stall,sim_user,normal_dataloader_stall,gpu:1,normal_dataloader_stall
6.3,2026-01-01 00:00:06.300000+00:00,,syn-normal-dataloader-104,syn-normal-dataloader-104,,,,,0,10.0,40.65588160815839,12.866864135684501,10.205731227448148,520.2932729854631,30.54263946464201,988.2299832482115,100.0,100.0,True,,synthetic_normal_dataloader_stall,sim_user,normal_dataloader_stall,gpu:1,normal_dataloader_stall
6.4,2026-01-01 00:00:06.400000+00:00,,syn-normal-dataloader-104,syn-normal-dataloader-104,,,,,0,10.0,50.475672917437926,16.275232336607175,19.534402857703196,597.3109020284339,31.24070862268526,1772.2441664352564,100.0,100.0,True,,synthetic_normal_dataloader_stall,sim_user,normal_dataloader_stall,gpu:1,normal_dataloader_stall
