timestamp,collection_timestamp,raw_timestamp,session_id,attack_id,waveform_kind,waveform_frequency_hz,waveform_amplitude_frac,waveform_duty_cycle,gpu_id,sample_hz,power_w,util_gpu_pct,mem_copy_util_pct,sm_clock_mhz,temp_c,fb_used_mb,requested_interval_ms,actual_interval_ms,value_changed,pid,process_name,id_user,job_type,gres_req,label
0.0,2026-01-01 00:00:00+00:00,,syn-attack-ltma-201,ltma-irregular-primary,irregular,,0.55,0.5,0,10.0,176.39633925635343,81.30571697036254,52.43397309102749,2189.754955177673,50.52497216514875,3911.2304987160305,100.0,100.0,True,,synthetic_ltma,sim_user,llm_training,gpu:1,ltma
0.1,2026-01-01 00:00:00.100000+00:00,,syn-attack-ltma-201,ltma-irregular-primary,irregular,,0.55,0.5,0,10.0,168.4929729991311,61.72464300007982,31.517823602480274,1794.475877315567,45.23258482932789,2720.787994858815,100.0,100.0,True,,synthetic_ltma,sim_user,llm_training,gpu:1,ltma
0.2,2026-01-01 00:00:00.200000+00:00,,syn-attack-ltma-201,ltma-irregular-primary,irregular,,0.55,0.5,0,10.0,170.05801477970715,74.76340925195973,32.83307814588143,2001.3752902664564,48.850910596580036,2847.993938987813,100.0,100.0,True,,synthetic_ltma,sim_user,llm_training,gpu:1,ltma
0.3,2026-01-01 00:00:00.300000+00:00,,syn-attack-ltma-201,ltma-irregular-primary,irregular,,0.55,0.5,0,10.0,180.90461781090238,97.87179752195028,50.62544985931919,2520.0,54.94503871385609,3968.5535282414967,100.0,100.0,True,,synthetic_ltma,sim_user,llm_training,gpu:1,ltma
0.4,2026-01-01 00:00:00.400000+00:00,,syn-attack-ltma-201,ltma-irregular-primary,irregular,,0.55,0.5,0,10.0,186.2394990252854,76.70629128700915,49.096086827769085,2142.0839669325383,49.096515388629804,3820.71276625062,100.0,100.0,True,,synthetic_ltma,sim_user,llm_training,gpu:1,ltma
0.5,2026-01-01 00:00:00.500000+00:00,,syn-attack-ltma-201,ltma-irregular-primary,irregular,,0.55,0.5,0,10.0,182.75846072506206,55.95135219718607,31.902933918095165,1596.6845926375784,43.38097686189166,2721.1288031377694,100.0,100.0,True,,synthetic_ltma,sim_user,llm_training,gpu:1,ltma
0.6,2026-01-01 00:00:00.600000+00:00,,syn-attack-ltma-201,ltma-irregular-primary,irregular,,0.55,0.5,0,10.0,181.93132056952896,66.19426427008707,35.28031678479763,1877.8784728056646,46.601880228099255,3004.5346415048816,100.0,100.0,True,,synthetic_ltma,sim_user,llm_training,gpu:1,ltma
0.7,2026-01-01 00:00:00.700000+00:00,,syn-attack-ltma-201,ltma-irregular-primary,irregular,,0.55,0.5,0,10.0,189.59845835531013,86.14838282544481,48.13364947062761,2403.850275053362,52.44130134939351,3805.908693692058,100.0,100.0,True,,synthetic_ltma,sim_user,llm_training,gpu:1,ltma
0.8,2026-01-01 00:00:00.800000+00:00,,syn-attack-ltma-201,ltma-irregular-primary,irregular,,0.55,0.5,0,10.0,186.1478722983299,86.53946433784735,48.838400953381736,2322.8425055347343,52.53813681780713,4039.3371018289427,100.0,100.0,True,,synthetic_ltma,sim_user,llm_training,gpu:1,ltma
0.9,2026-01-01 00:00:00.900000+00:00,,syn-attack-ltma-201,ltma-irregular-primary,irregular,,0.55,0.5,0,10.0,184.4054272545497,82.08372902326592,49.15281233252419,2255.626236677297,51.34374351829836,3978.809116526573,100.0,100.0,True,,synthetic_ltma,sim_user,llm_training,gpu:1,ltma
1.0,2026-01-01 00:00:01+00:00,,syn-attack-ltma-201,ltma-irregular-primary,irregular,,0.55,0.5,0,10.0,176.95248292211636,78.04522990127764,43.365283192401286,2143.771879561397,50.16441059426695,3562.8295349463046,100.0,100.0,True,,synthetic_ltma,sim_user,llm_training,gpu:1,ltma
1.1,2026-01-01 00:00:01.100000+00:00,,syn-attack-ltma-201,ltma-irregular-primary,irregular,,0.55,0.5,0,10.0,176.7356531067561,75.83088421935214,46.9697392450444,2144.4031879899376,49.58001643402454,3725.4641685594024,100.0,100.0,True,,synthetic_ltma,sim_user,llm_training,gpu:1,ltma
